manager,season,gw,gw_points,total_points,avg_last3,avg_last5,std_last5,final_points
mika,2023,4,46,230,57.0,57.5,11.618950038622252,2093.0
mika,2023,5,49,279,49.0,55.8,10.756393447619885,2093.0
mika,2023,6,74,353,56.333333333333336,58.8,13.590437814875576,2093.0
mika,2023,7,60,413,61.0,56.2,11.233877335986895,2093.0
mika,2023,8,55,468,63.0,56.8,11.031772296417289,2093.0
mika,2023,9,73,541,62.666666666666664,62.2,11.031772296417289,2093.0
mika,2023,10,64,605,64.0,65.2,8.228000972289685,2093.0
mika,2023,11,21,626,52.666666666666664,54.6,19.907285098676816,2093.0
mika,2023,12,54,680,46.333333333333336,53.4,19.67993902429578,2093.0
mika,2023,13,43,723,39.333333333333336,51.0,20.161845153655953,2093.0
mika,2023,14,57,780,51.333333333333336,47.8,16.783920876839236,2093.0
mika,2023,15,40,820,46.666666666666664,43.0,14.230249470757705,2093.0
mika,2023,16,31,851,42.666666666666664,45.0,10.606601717798211,2093.0
mika,2023,17,42,893,37.666666666666664,42.6,9.34344690143846,2093.0
mika,2023,18,37,930,36.666666666666664,41.4,9.659192512834599,2093.0
mika,2023,19,30,960,36.333333333333336,36.0,5.338539126015651,2093.0
mika,2023,20,54,1014,40.333333333333336,38.8,9.782637681116478,2093.0
mika,2023,21,52,1066,45.333333333333336,43.0,10.099504938362077,2093.0
mika,2023,22,63,1129,56.333333333333336,47.2,13.405222862750175,2093.0
mika,2023,23,44,1173,53.0,48.6,12.401612798341995,2093.0
mika,2023,24,80,1253,62.333333333333336,58.6,13.740451229854132,2093.0
mika,2023,25,82,1335,68.66666666666667,64.2,16.769019053003664,2093.0
mika,2023,26,25,1360,62.333333333333336,58.8,24.324884377936925,2093.0
mika,2023,27,78,1438,61.666666666666664,61.8,25.849564793241683,2093.0
mika,2023,28,60,1498,54.333333333333336,65.0,24.020824298928627,2093.0
mika,2023,29,9,1507,49.0,50.8,32.44533864825578,2093.0
mika,2023,30,51,1558,40.0,44.6,27.59166540823514,2093.0
mika,2023,31,61,1619,40.333333333333336,51.8,25.839891640639667,2093.0
mika,2023,32,69,1688,60.333333333333336,50.0,23.790754506740633,2093.0
mika,2023,33,70,1758,66.66666666666667,52.0,25.21904042583698,2093.0
mika,2023,34,81,1839,73.33333333333333,66.4,11.171392035015142,2093.0
mika,2023,35,63,1902,71.33333333333333,68.8,7.82304288624316,2093.0
mika,2023,36,48,1950,64.0,66.2,12.070625501605114,2093.0
mika,2023,37,80,2030,63.666666666666664,68.4,13.612494260788495,2093.0
mika,2023,38,63,2093,63.666666666666664,67.0,13.765899897936194,2093.0
oli,2023,1,66,66,66.0,66.0,0.0,2250.0
oli,2023,2,37,103,51.5,51.5,20.506096654409877,2250.0
oli,2023,3,52,155,51.666666666666664,51.666666666666664,14.502873278538061,2250.0
oli,2023,4,76,231,55.0,57.75,16.977926846349646,2250.0
oli,2023,5,45,276,57.666666666666664,55.2,15.770225109363532,2250.0
oli,2023,6,81,357,67.33333333333333,58.2,19.357169214531346,2250.0
oli,2023,7,64,421,63.333333333333336,63.6,15.306861206661543,2250.0
oli,2023,8,50,471,65.0,63.2,15.706686474237653,2250.0
oli,2023,9,69,540,61.0,61.8,14.54991408909345,2250.0
oli,2023,10,44,584,54.333333333333336,61.6,14.842506526863989,2250.0
oli,2023,11,36,620,49.666666666666664,52.6,13.74045122985414,2250.0
oli,2023,12,72,692,50.666666666666664,54.2,15.72259520562684,2250.0
oli,2023,13,33,725,47.0,50.8,18.458060569843195,2250.0
oli,2023,14,54,779,53.0,47.8,15.786069808536894,2250.0
oli,2023,15,43,822,43.333333333333336,47.6,15.85244460643216,2250.0
oli,2023,16,31,853,42.666666666666664,46.6,16.890825912311097,2250.0
oli,2023,17,44,897,39.333333333333336,41.0,9.300537618869141,2250.0
oli,2023,18,52,949,42.333333333333336,44.8,9.09395403551173,2250.0
oli,2023,19,60,1009,52.0,46.0,10.839741694339404,2250.0
oli,2023,20,73,1082,61.666666666666664,52.0,15.890248582070706,2250.0
oli,2023,21,49,1131,60.666666666666664,55.6,11.326958991715301,2250.0
oli,2023,22,56,1187,59.333333333333336,58.0,9.354143466934858,2250.0
oli,2023,23,70,1257,58.333333333333336,61.6,9.914635646356354,2250.0
oli,2023,24,55,1312,60.333333333333336,60.6,10.358571330062851,2250.0
oli,2023,25,71,1383,65.33333333333333,60.2,9.782637681116483,2250.0
oli,2023,26,47,1430,57.666666666666664,59.8,10.377861051295689,2250.0
oli,2023,27,62,1492,60.0,61.0,10.173494974687904,2250.0
oli,2023,28,60,1552,56.333333333333336,59.0,8.860022573334678,2250.0
oli,2023,29,20,1572,47.333333333333336,52.0,19.836834424877374,2250.0
oli,2023,30,67,1639,49.0,51.2,18.93937696968937,2250.0
oli,2023,31,58,1697,48.333333333333336,53.4,18.968394766031206,2250.0
oli,2023,32,67,1764,64.0,54.4,19.654516020497685,2250.0
oli,2023,33,87,1851,70.66666666666667,59.8,24.651571957990836,2250.0
oli,2023,34,108,1959,87.33333333333333,77.4,20.132063977645213,2250.0
oli,2023,35,68,2027,87.66666666666667,77.6,20.007498594277095,2250.0
oli,2023,36,69,2096,81.66666666666667,79.8,17.79606698121807,2250.0
oli,2023,37,102,2198,79.66666666666667,86.8,18.376615575235828,2250.0
oli,2023,38,52,2250,74.33333333333333,79.8,24.066574330386118,2250.0
roger,2023,1,57,57,57.0,57.0,0.0,2140.0
roger,2023,2,41,98,49.0,49.0,11.313708498984761,2140.0
roger,2023,3,43,141,47.0,47.0,8.717797887081348,2140.0
roger,2023,4,94,235,59.333333333333336,58.75,24.55436145915154,2140.0
roger,2023,5,59,294,65.33333333333333,58.8,21.264994709616083,2140.0
roger,2023,6,62,356,71.66666666666667,59.8,21.276747871796573,2140.0
roger,2023,7,35,391,52.0,58.6,22.722235805483578,2140.0
roger,2023,8,55,446,50.666666666666664,61.0,21.248529360875775,2140.0
roger,2023,9,92,538,60.666666666666664,60.6,20.476816158768433,2140.0
roger,2023,10,58,596,68.33333333333333,60.4,20.501219475923865,2140.0
roger,2023,11,22,618,57.333333333333336,52.4,26.613906139460248,2140.0
roger,2023,12,69,687,49.666666666666664,59.2,25.371243564319034,2140.0
roger,2023,13,48,735,46.333333333333336,57.8,25.849564793241687,2140.0
roger,2023,14,75,810,64.0,54.4,20.863844324572593,2140.0
roger,2023,15,44,854,55.666666666666664,51.6,21.196697856034085,2140.0
roger,2023,16,36,890,51.666666666666664,54.4,16.772000476985447,2140.0
roger,2023,17,65,955,48.333333333333336,53.6,15.97811002590732,2140.0
roger,2023,18,34,989,45.0,50.8,18.26745740380965,2140.0
roger,2023,19,48,1037,49.0,45.4,12.361229712289955,2140.0
roger,2023,20,85,1122,55.666666666666664,53.6,21.454603235669495,2140.0
roger,2023,21,62,1184,65.0,58.8,19.149412523625887,2140.0
roger,2023,22,61,1245,69.33333333333333,58.0,18.907670401189037,2140.0
roger,2023,23,53,1298,58.666666666666664,61.8,14.202112518917739,2140.0
roger,2023,24,57,1355,57.0,63.6,12.481987021303938,2140.0
roger,2023,25,71,1426,60.333333333333336,60.8,6.723094525588643,2140.0
roger,2023,26,38,1464,55.333333333333336,56.0,12.08304597359457,2140.0
roger,2023,27,56,1520,55.0,55.0,11.768602295939818,2140.0
roger,2023,28,66,1586,53.333333333333336,57.6,12.621410380777576,2140.0
roger,2023,29,20,1606,47.333333333333336,50.2,21.076052761368768,2140.0
roger,2023,30,47,1653,44.333333333333336,45.4,17.60113632695344,2140.0
roger,2023,31,35,1688,34.0,44.8,17.963852593472257,2140.0
roger,2023,32,68,1756,50.0,47.2,20.46216019876689,2140.0
roger,2023,33,62,1818,55.0,46.4,19.60357110324545,2140.0
roger,2023,34,59,1877,63.0,54.2,13.179529581893279,2140.0
roger,2023,35,52,1929,57.666666666666664,55.2,12.676750372236569,2140.0
roger,2023,36,53,1982,54.666666666666664,58.8,6.610597552415362,2140.0
roger,2023,37,104,2086,69.66666666666667,66.0,21.644860821913362,2140.0
roger,2023,38,54,2140,70.33333333333333,64.4,22.30022421411946,2140.0
saughn,2023,1,55,55,55.0,55.0,0.0,2193.0
saughn,2023,2,44,99,49.5,49.5,7.7781745930520225,2193.0
saughn,2023,3,31,130,43.333333333333336,43.333333333333336,12.013880860626735,2193.0
saughn,2023,4,76,206,50.333333333333336,51.5,19.05255888325765,2193.0
saughn,2023,5,42,248,49.666666666666664,49.6,17.03819239238717,2193.0
saughn,2023,6,82,330,66.66666666666667,55.0,22.561028345356956,2193.0
saughn,2023,7,33,363,52.333333333333336,52.8,24.36595986206987,2193.0
saughn,2023,8,46,409,53.666666666666664,55.8,21.79908254950194,2193.0
saughn,2023,9,50,459,43.0,50.6,18.649396773086256,2193.0
saughn,2023,10,82,541,59.333333333333336,58.6,22.266566866043807,2193.0
saughn,2023,11,21,562,51.0,46.4,22.941229260874405,2193.0
saughn,2023,12,73,635,58.666666666666664,54.4,24.04786892845185,2193.0
saughn,2023,13,43,678,45.666666666666664,53.8,24.345430782797827,2193.0
saughn,2023,14,40,718,52.0,51.8,25.13364279208249,2193.0
saughn,2023,15,34,752,39.0,42.2,19.175505208468433,2193.0
saughn,2023,16,57,809,43.666666666666664,49.4,15.662056059151364,2193.0
saughn,2023,17,42,851,44.333333333333336,43.2,8.467585252006618,2193.0
saughn,2023,18,47,898,48.666666666666664,44.0,8.631338250816032,2193.0
saughn,2023,19,62,960,50.333333333333336,48.4,11.282730166054668,2193.0
saughn,2023,20,89,1049,66.0,59.4,18.338484124921557,2193.0
saughn,2023,21,63,1112,71.33333333333333,60.6,18.338484124921557,2193.0
saughn,2023,22,57,1169,69.66666666666667,63.6,15.549919613940132,2193.0
saughn,2023,23,46,1215,55.333333333333336,63.4,15.820872289478858,2193.0
saughn,2023,24,69,1284,57.333333333333336,64.8,15.974980438172688,2193.0
saughn,2023,25,62,1346,59.0,59.4,8.61974477580398,2193.0
saughn,2023,26,50,1396,60.333333333333336,56.8,9.20326029187483,2193.0
saughn,2023,27,78,1474,63.333333333333336,61.0,13.228756555322953,2193.0
saughn,2023,28,68,1542,65.33333333333333,65.4,10.334408546211051,2193.0
saughn,2023,29,19,1561,55.0,55.4,22.733235581412515,2193.0
saughn,2023,30,66,1627,51.0,56.2,23.091123835794566,2193.0
saughn,2023,31,41,1668,42.0,54.4,24.027068069158997,2193.0
saughn,2023,32,65,1733,57.333333333333336,51.8,21.39392437118538,2193.0
saughn,2023,33,51,1784,52.333333333333336,48.4,19.437077969694926,2193.0
saughn,2023,34,98,1882,71.33333333333333,64.2,21.55690144710041,2193.0
saughn,2023,35,77,1959,75.33333333333333,66.4,22.3338308402298,2193.0
saughn,2023,36,67,2026,80.66666666666667,71.6,17.429859437184216,2193.0
saughn,2023,37,101,2127,81.66666666666667,78.8,21.07605276136876,2193.0
saughn,2023,38,66,2193,78.0,81.8,16.754103974847467,2193.0
alan,2024,1,52,52,52.0,52.0,0.0,2018.0
alan,2024,2,51,103,51.5,51.5,0.7071067811865476,2018.0
alan,2024,3,56,159,53.0,53.0,2.6457513110645907,2018.0
alan,2024,4,45,204,50.666666666666664,51.0,4.546060565661952,2018.0
alan,2024,5,44,248,48.333333333333336,49.6,5.029910535983717,2018.0
alan,2024,6,39,287,42.666666666666664,47.0,6.59545297913646,2018.0
alan,2024,7,57,344,46.666666666666664,48.2,7.918333157931662,2018.0
alan,2024,8,18,362,38.0,40.6,14.25833089811006,2018.0
alan,2024,9,39,401,38.0,39.4,14.046351839534706,2018.0
alan,2024,10,10,411,22.333333333333332,32.6,18.716303053755034,2018.0
alan,2024,11,29,440,26.0,30.6,18.392933425639317,2018.0
alan,2024,12,61,501,33.333333333333336,31.4,19.85698869416005,2018.0
alan,2024,13,64,565,51.333333333333336,40.6,22.567675999092156,2018.0
alan,2024,14,45,610,56.666666666666664,41.8,22.620786900547913,2018.0
alan,2024,15,25,635,44.666666666666664,44.8,17.838161340227867,2018.0
alan,2024,16,48,683,39.333333333333336,48.6,15.501612819316579,2018.0
alan,2024,17,50,733,41.0,46.4,14.010710188994706,2018.0
alan,2024,18,46,779,48.0,42.8,10.13410084812659,2018.0
alan,2024,19,75,854,57.0,48.8,17.767948671695336,2018.0
alan,2024,20,88,942,69.66666666666667,61.4,18.968394766031206,2018.0
alan,2024,21,86,1028,83.0,69.0,19.849433241279208,2018.0
alan,2024,22,57,1085,77.0,70.4,18.365728953678918,2018.0
alan,2024,23,58,1143,67.0,72.8,14.822280526288795,2018.0
alan,2024,24,111,1254,75.33333333333333,80.0,22.7705950734714,2018.0
alan,2024,25,95,1349,88.0,81.4,23.586012804202408,2018.0
alan,2024,26,63,1412,89.66666666666667,76.8,24.68197723035981,2018.0
alan,2024,27,64,1476,74.0,78.2,23.44568190520378,2018.0
alan,2024,28,50,1526,59.0,76.6,25.36335939894398,2018.0
alan,2024,29,36,1562,50.0,61.6,21.87007087322764,2018.0
alan,2024,30,40,1602,42.0,50.6,12.837445228704967,2018.0
alan,2024,31,32,1634,36.0,44.4,12.837445228704967,2018.0
alan,2024,32,64,1698,45.333333333333336,44.4,12.837445228704967,2018.0
alan,2024,33,78,1776,58.0,50.0,19.999999999999996,2018.0
alan,2024,34,37,1813,59.666666666666664,50.2,19.829271292712697,2018.0
alan,2024,35,47,1860,54.0,51.6,19.165072397463046,2018.0
alan,2024,36,61,1921,48.333333333333336,57.4,15.852444606432154,2018.0
alan,2024,37,49,1970,52.333333333333336,54.4,15.709869509324381,2018.0
alan,2024,38,48,2018,52.666666666666664,48.4,8.53229160308061,2018.0
allan,2024,1,72,72,72.0,72.0,0.0,2474.0
allan,2024,2,49,121,60.5,60.5,16.263455967290593,2474.0
allan,2024,3,84,205,68.33333333333333,68.33333333333333,17.7857620959388,2474.0
allan,2024,4,29,234,54.0,58.5,24.44722206441187,2474.0
allan,2024,5,62,296,58.333333333333336,59.2,21.22969618247044,2474.0
allan,2024,6,40,336,43.666666666666664,52.8,21.22969618247044,2474.0
allan,2024,7,52,388,51.333333333333336,53.4,21.13764414498456,2474.0
allan,2024,8,48,436,46.666666666666664,46.2,12.457929201917949,2474.0
allan,2024,9,69,505,56.333333333333336,54.2,11.45425685062108,2474.0
allan,2024,10,44,549,53.666666666666664,50.6,11.21605991424796,2474.0
allan,2024,11,36,585,49.666666666666664,49.8,12.255610959882823,2474.0
allan,2024,12,65,650,48.333333333333336,52.4,14.08190328045183,2474.0
allan,2024,13,70,720,57.0,56.8,15.706686474237651,2474.0
allan,2024,14,80,800,71.66666666666667,59.0,18.384776310850235,2474.0
allan,2024,15,67,867,72.33333333333333,63.6,16.47118696390761,2474.0
allan,2024,16,57,924,68.0,67.8,8.348652585896719,2474.0
allan,2024,17,83,1007,69.0,71.4,10.4546640309481,2474.0
allan,2024,18,68,1075,69.33333333333333,71.0,10.559356040971437,2474.0
allan,2024,19,85,1160,78.66666666666667,72.0,11.789826122551595,2474.0
allan,2024,20,81,1241,78.0,74.8,11.966620241321273,2474.0
allan,2024,21,75,1316,80.33333333333333,78.4,6.913754406977442,2474.0
allan,2024,22,50,1366,68.66666666666667,71.8,13.773162309360911,2474.0
allan,2024,23,59,1425,61.333333333333336,70.0,14.933184523068078,2474.0
allan,2024,24,137,1562,82.0,80.4,33.967631651323586,2474.0
allan,2024,25,106,1668,100.66666666666667,85.4,35.865024745565144,2474.0
allan,2024,26,88,1756,110.33333333333333,88.0,35.390676738372775,2474.0
allan,2024,27,62,1818,85.33333333333333,90.4,32.45458365162,2474.0
allan,2024,28,75,1893,75.0,93.6,29.21129918370629,2474.0
allan,2024,29,28,1921,55.0,71.8,29.397278785629116,2474.0
allan,2024,30,53,1974,52.0,61.2,22.79692961782353,2474.0
allan,2024,31,52,2026,44.333333333333336,54.0,17.219175357722555,2474.0
allan,2024,32,72,2098,59.0,56.0,18.881207588499198,2474.0
allan,2024,33,93,2191,72.33333333333333,59.6,24.33721430238062,2474.0
allan,2024,34,82,2273,82.33333333333333,70.4,17.95271567200906,2474.0
allan,2024,35,45,2318,73.33333333333333,68.8,20.11715685677277,2474.0
allan,2024,36,48,2366,58.333333333333336,68.0,21.01190138945069,2474.0
allan,2024,37,58,2424,50.333333333333336,65.2,21.276747871796566,2474.0
allan,2024,38,50,2474,52.0,56.6,14.993331851193041,2474.0
artur,2024,1,63,63,63.0,63.0,0.0,2361.0
artur,2024,2,67,130,65.0,65.0,2.8284271247461903,2361.0
artur,2024,3,56,186,62.0,62.0,5.5677643628300215,2361.0
artur,2024,4,23,209,48.666666666666664,52.25,20.02290355234891,2361.0
artur,2024,5,64,273,47.666666666666664,54.6,18.1190507477627,2361.0
artur,2024,6,75,348,54.0,57.0,20.18662923818635,2361.0
artur,2024,7,55,403,64.66666666666667,54.6,19.39845354661036,2361.0
artur,2024,8,44,447,58.0,52.2,19.917329138215294,2361.0
artur,2024,9,63,510,54.0,60.2,11.519548602267362,2361.0
artur,2024,10,39,549,48.666666666666664,55.2,14.498275759551547,2361.0
artur,2024,11,69,618,57.0,54.0,12.569805089976533,2361.0
artur,2024,12,65,683,57.666666666666664,56.0,13.527749258468681,2361.0
artur,2024,13,61,744,65.0,59.4,11.781341180018511,2361.0
artur,2024,14,57,801,61.0,58.2,11.627553482998906,2361.0
artur,2024,15,34,835,50.666666666666664,57.2,13.718600511714012,2361.0
artur,2024,16,59,894,50.0,55.2,12.214745187681975,2361.0
artur,2024,17,85,979,59.333333333333336,59.2,18.08867048735202,2361.0
artur,2024,18,51,1030,65.0,57.2,18.390214789392754,2361.0
artur,2024,19,88,1118,74.66666666666667,63.4,22.963013739489856,2361.0
artur,2024,20,75,1193,71.33333333333333,71.6,16.14930339054908,2361.0
artur,2024,21,68,1261,77.0,73.4,14.842506526863984,2361.0
artur,2024,22,46,1307,63.0,65.6,17.271363582531635,2361.0
artur,2024,23,53,1360,55.666666666666664,66.0,16.867127793433,2361.0
artur,2024,24,139,1499,79.33333333333333,76.2,36.95537849894112,2361.0
artur,2024,25,94,1593,95.33333333333333,80.0,37.769034936042516,2361.0
artur,2024,26,75,1668,102.66666666666667,81.4,37.340326725940685,2361.0
artur,2024,27,48,1716,72.33333333333333,81.8,36.874110158755016,2361.0
artur,2024,28,80,1796,67.66666666666667,87.2,33.41706151055176,2361.0
artur,2024,29,74,1870,67.33333333333333,74.2,16.679328523654657,2361.0
artur,2024,30,47,1917,67.0,64.8,15.95932329392446,2361.0
artur,2024,31,55,1972,58.666666666666664,60.8,15.254507530562888,2361.0
artur,2024,32,99,2071,67.0,71.0,20.65187642806338,2361.0
artur,2024,33,54,2125,69.33333333333333,65.8,21.087911228948208,2361.0
artur,2024,34,39,2164,64.0,58.8,23.3709221041875,2361.0
artur,2024,35,43,2207,45.333333333333336,58.0,23.93741840717164,2361.0
artur,2024,36,43,2250,41.666666666666664,55.6,24.895782775401937,2361.0
artur,2024,37,54,2304,46.666666666666664,46.6,6.949820141557605,2361.0
artur,2024,38,57,2361,51.333333333333336,47.2,7.823042886243163,2361.0
charliebn,2024,1,74,74,74.0,74.0,0.0,2234.0
charliebn,2024,2,58,132,66.0,66.0,11.313708498984761,2234.0
charliebn,2024,3,78,210,70.0,70.0,10.583005244258363,2234.0
charliebn,2024,4,40,250,58.666666666666664,62.5,17.31088289679838,2234.0
charliebn,2024,5,56,306,58.0,61.2,15.27088733505686,2234.0
charliebn,2024,6,38,344,44.666666666666664,54.0,16.186414056238647,2234.0
charliebn,2024,7,41,385,45.0,50.6,16.90562036720333,2234.0
charliebn,2024,8,50,435,43.0,45.0,7.68114574786861,2234.0
charliebn,2024,9,55,490,48.666666666666664,48.0,8.154753215150047,2234.0
charliebn,2024,10,31,521,45.333333333333336,43.0,9.565563234854498,2234.0
charliebn,2024,11,79,600,55.0,51.2,18.033302526159762,2234.0
charliebn,2024,12,62,662,57.333333333333336,55.4,17.501428513124296,2234.0
charliebn,2024,13,84,746,75.0,62.2,21.111608181282637,2234.0
charliebn,2024,14,51,797,65.66666666666667,61.4,21.524404753674375,2234.0
charliebn,2024,15,56,853,63.666666666666664,66.4,14.43260198301055,2234.0
charliebn,2024,16,53,906,53.333333333333336,61.2,13.40522286275018,2234.0
charliebn,2024,17,54,960,54.333333333333336,59.6,13.758633653092161,2234.0
charliebn,2024,18,56,1016,54.333333333333336,54.0,2.121320343559683,2234.0
charliebn,2024,19,46,1062,52.0,53.0,4.123105625617681,2234.0
charliebn,2024,20,67,1129,56.333333333333336,55.2,7.596051605933187,2234.0
charliebn,2024,21,53,1182,55.333333333333336,55.2,7.596051605933187,2234.0
charliebn,2024,22,66,1248,62.0,57.6,8.905054744357283,2234.0
charliebn,2024,23,55,1303,58.0,57.4,8.96102672688795,2234.0
charliebn,2024,24,140,1443,87.0,76.2,36.21739913356563,2234.0
charliebn,2024,25,89,1532,94.66666666666667,80.6,36.156603822815,2234.0
charliebn,2024,26,80,1612,103.0,86.0,32.8709598277872,2234.0
charliebn,2024,27,38,1650,69.0,80.4,38.952535219161284,2234.0
charliebn,2024,28,45,1695,54.333333333333336,78.4,40.79583312055289,2234.0
charliebn,2024,29,40,1735,41.0,58.4,24.172298194420826,2234.0
charliebn,2024,30,35,1770,40.0,47.6,18.474306482247187,2234.0
charliebn,2024,31,42,1812,39.0,40.0,3.807886552932042,2234.0
charliebn,2024,32,66,1878,47.666666666666664,45.6,11.970797801316357,2234.0
charliebn,2024,33,74,1952,60.666666666666664,51.4,17.401149387324974,2234.0
charliebn,2024,34,60,2012,66.66666666666667,55.4,16.395121225535366,2234.0
charliebn,2024,35,55,2067,63.0,59.4,12.033287165193064,2234.0
charliebn,2024,36,54,2121,56.333333333333336,61.8,8.318653737234172,2234.0
charliebn,2024,37,60,2181,56.333333333333336,60.6,7.987490219086349,2234.0
charliebn,2024,38,53,2234,55.666666666666664,56.4,3.3615472627943523,2234.0
flemming,2024,1,70,70,70.0,70.0,0.0,2364.0
flemming,2024,2,68,138,69.0,69.0,1.4142135623730951,2364.0
flemming,2024,3,78,216,72.0,72.0,5.291502622129181,2364.0
flemming,2024,4,65,281,70.33333333333333,70.25,5.560275772537426,2364.0
flemming,2024,5,61,342,68.0,68.4,6.3482280992415525,2364.0
flemming,2024,6,66,408,64.0,67.6,6.3482280992415525,2364.0
flemming,2024,7,56,464,61.0,65.2,8.167006795638168,2364.0
flemming,2024,8,66,530,62.666666666666664,62.8,4.3243496620879345,2364.0
flemming,2024,9,78,608,66.66666666666667,65.4,8.17312669668102,2364.0
flemming,2024,10,50,658,64.66666666666667,63.2,10.73312629199899,2364.0
flemming,2024,11,61,719,63.0,62.2,10.63954886261631,2364.0
flemming,2024,12,70,789,60.333333333333336,65.0,10.44030650891055,2364.0
flemming,2024,13,86,875,72.33333333333333,69.0,14.106735979665885,2364.0
flemming,2024,14,72,947,76.0,67.8,13.386560424545209,2364.0
flemming,2024,15,44,991,67.33333333333333,66.6,15.485477067239485,2364.0
flemming,2024,16,49,1040,55.0,64.2,17.383900597967074,2364.0
flemming,2024,17,73,1113,55.333333333333336,64.8,17.683325479106017,2364.0
flemming,2024,18,66,1179,62.666666666666664,60.8,13.44247001112519,2364.0
flemming,2024,19,80,1259,73.0,62.4,15.436968614336172,2364.0
flemming,2024,20,54,1313,66.66666666666667,64.4,12.895735729302151,2364.0
flemming,2024,21,72,1385,68.66666666666667,69.0,9.746794344808967,2364.0
flemming,2024,22,46,1431,57.333333333333336,63.6,13.667479650615913,2364.0
flemming,2024,23,59,1490,59.0,62.2,13.718600511714016,2364.0
flemming,2024,24,114,1604,73.0,69.0,26.870057685088806,2364.0
flemming,2024,25,118,1722,97.0,81.8,32.57606483294138,2364.0
flemming,2024,26,69,1791,100.33333333333333,81.2,32.82834141408914,2364.0
flemming,2024,27,56,1847,81.0,83.2,30.35951251255527,2364.0
flemming,2024,28,58,1905,61.0,83.0,30.56141357987225,2364.0
flemming,2024,29,30,1935,48.0,66.2,32.29860678109816,2364.0
flemming,2024,30,33,1968,40.333333333333336,49.2,16.932217811025232,2364.0
flemming,2024,31,48,2016,37.0,45.0,12.922847983320093,2364.0
flemming,2024,32,84,2100,55.0,50.6,21.858636736997124,2364.0
flemming,2024,33,65,2165,65.66666666666667,52.0,22.660538387249325,2364.0
flemming,2024,34,58,2223,69.0,57.6,19.034179782696185,2364.0
flemming,2024,35,27,2250,50.0,56.4,21.054690688775274,2364.0
flemming,2024,36,33,2283,39.333333333333336,53.4,23.479778533878896,2364.0
flemming,2024,37,35,2318,31.666666666666668,43.6,16.78689965419464,2364.0
flemming,2024,38,46,2364,38.0,39.8,12.275992831539135,2364.0
iain,2024,1,60,60,60.0,60.0,0.0,2296.0
iain,2024,2,42,102,51.0,51.0,12.727922061357855,2296.0
iain,2024,3,69,171,57.0,57.0,13.74772708486752,2296.0
iain,2024,4,41,212,50.666666666666664,53.0,13.784048752090222,2296.0
iain,2024,5,65,277,58.333333333333336,55.4,13.08816259067712,2296.0
iain,2024,6,59,336,55.0,55.2,13.007690033207279,2296.0
iain,2024,7,46,382,56.666666666666664,56.0,12.08304597359457,2296.0
iain,2024,8,41,423,48.666666666666664,50.4,10.990905331227268,2296.0
iain,2024,9,74,497,53.666666666666664,57.0,13.546217184144066,2296.0
iain,2024,10,39,536,51.333333333333336,51.8,14.652644812456213,2296.0
iain,2024,11,61,597,58.0,52.2,14.923136399564266,2296.0
iain,2024,12,64,661,54.666666666666664,55.8,15.221695043588278,2296.0
iain,2024,13,84,745,69.66666666666667,64.4,16.831518053936783,2296.0
iain,2024,14,66,811,71.33333333333333,62.8,16.05303709582707,2296.0
iain,2024,15,87,898,79.0,72.4,12.136721138759011,2296.0
iain,2024,16,56,954,69.66666666666667,71.4,13.446189051177283,2296.0
iain,2024,17,55,1009,66.0,69.6,15.175638372075152,2296.0
iain,2024,18,66,1075,59.0,66.0,12.864680330268598,2296.0
iain,2024,19,56,1131,59.0,64.0,13.619838471876227,2296.0
iain,2024,20,82,1213,68.0,63.0,11.532562594670786,2296.0
iain,2024,21,46,1259,61.333333333333336,61.0,13.71130920080208,2296.0
iain,2024,22,25,1284,51.0,55.0,21.40093455903269,2296.0
iain,2024,23,61,1345,44.0,54.0,20.8686367547092,2296.0
iain,2024,24,107,1452,64.33333333333333,64.2,31.728536051951714,2296.0
iain,2024,25,106,1558,91.33333333333333,69.0,36.544493429243204,2296.0
iain,2024,26,84,1642,99.0,76.6,34.45721985302934,2296.0
iain,2024,27,48,1690,79.33333333333333,81.2,26.45184303597766,2296.0
iain,2024,28,63,1753,65.0,81.6,26.082561223928906,2296.0
iain,2024,29,42,1795,51.0,68.6,26.453733195902608,2296.0
iain,2024,30,37,1832,47.333333333333336,54.8,19.018412131405697,2296.0
iain,2024,31,22,1854,33.666666666666664,42.4,15.009996668887018,2296.0
iain,2024,32,76,1930,45.0,48.0,21.45926373387492,2296.0
iain,2024,33,72,2002,56.666666666666664,49.8,23.328094650013732,2296.0
iain,2024,34,81,2083,76.33333333333333,57.6,26.38749703931768,2296.0
iain,2024,35,41,2124,64.66666666666667,58.4,25.657357619209336,2296.0
iain,2024,36,52,2176,58.0,64.4,17.09678332318683,2296.0
iain,2024,37,47,2223,46.666666666666664,58.6,17.096783323186834,2296.0
iain,2024,38,73,2296,57.333333333333336,58.8,17.297398648351706,2296.0
jamie,2024,1,55,55,55.0,55.0,0.0,2261.0
jamie,2024,2,59,114,57.0,57.0,2.8284271247461903,2261.0
jamie,2024,3,37,151,50.333333333333336,50.333333333333336,11.718930554164633,2261.0
jamie,2024,4,73,224,56.333333333333336,56.0,14.832396974191326,2261.0
jamie,2024,5,52,276,54.0,55.2,12.96919426949878,2261.0
jamie,2024,6,67,343,64.0,57.6,13.992855319769443,2261.0
jamie,2024,7,40,383,53.0,53.8,15.959323293924463,2261.0
